stn;time;rre150d0
CDF;19920828;0.0
CDF;19920829;11.8
CDF;19920830;0.2
CDF;19920831;48.6
CDF;19920901;1.0
CDF;19920902;0.4
CDF;19920903;7.4
CDF;19920904;22.3
CDF;19920905;0.1
CDF;19920906;0.0
CDF;19920907;0.8
CDF;19920908;0.2
CDF;19920909;5.6
CDF;19920910;0.1
CDF;19920911;5.4
CDF;19920912;0.0
CDF;19920913;6.1
CDF;19920914;0.0
CDF;19920915;0.0
CDF;19920916;0.0
CDF;19920917;0.0
CDF;19920918;0.6
CDF;19920919;0.0
CDF;19920920;0.0
CDF;19920921;0.0
CDF;19920922;7.3
CDF;19920923;0.0
CDF;19920924;0.0
CDF;19920925;0.0
CDF;19920926;0.0
CDF;19920927;14.0
CDF;19920928;24.0
CDF;19920929;0.0
CDF;19920930;0.4
CDF;19921001;0.0
CDF;19921002;9.2
CDF;19921003;3.1
CDF;19921004;1.3
CDF;19921005;0.1
CDF;19921006;0.0
CDF;19921007;0.0
CDF;19921008;0.0
CDF;19921009;13.4
CDF;19921010;8.2
CDF;19921011;1.0
CDF;19921012;0.0
CDF;19921013;0.0
CDF;19921014;0.0
CDF;19921015;4.7
CDF;19921016;9.2
CDF;19921017;11.8
CDF;19921018;0.2
CDF;19921019;1.4
CDF;19921020;0.1
CDF;19921021;5.8
CDF;19921022;0.1
CDF;19921023;36.9
CDF;19921024;14.0
CDF;19921025;29.0
CDF;19921026;4.3
CDF;19921027;4.5
CDF;19921028;32.6
CDF;19921029;1.2
CDF;19921030;3.8
CDF;19921031;0.1
CDF;19921101;0.0
CDF;19921102;7.2
CDF;19921103;6.3
CDF;19921104;4.9
CDF;19921105;0.0
CDF;19921106;0.0
CDF;19921107;0.0
CDF;19921108;0.0
CDF;19921109;0.0
CDF;19921110;21.4
CDF;19921111;20.3
CDF;19921112;12.5
CDF;19921113;6.7
CDF;19921114;7.0
CDF;19921115;30.7
CDF;19921116;5.0
CDF;19921117;4.1
CDF;19921118;23.6
CDF;19921119;8.1
CDF;19921120;7.0
CDF;19921121;37.6
CDF;19921122;12.8
CDF;19921123;0.0
CDF;19921124;0.0
CDF;19921125;3.3
CDF;19921126;34.6
CDF;19921127;0.2
CDF;19921128;17.1
CDF;19921129;0.0
CDF;19921130;0.0
CDF;19921201;0.0
CDF;19921202;19.6
CDF;19921203;13.4
CDF;19921204;15.4
CDF;19921205;1.0
CDF;19921206;9.3
CDF;19921207;7.9
CDF;19921208;2.8
CDF;19921209;0.0
CDF;19921210;0.0
CDF;19921211;4.2
CDF;19921212;11.5
CDF;19921213;0.0
CDF;19921214;0.0
CDF;19921215;0.0
CDF;19921216;0.0
CDF;19921217;0.0
CDF;19921218;0.0
CDF;19921219;0.1
CDF;19921220;0.0
CDF;19921221;0.0
CDF;19921222;0.0
CDF;19921223;0.0
CDF;19921224;0.0
CDF;19921225;0.0
CDF;19921226;0.0
CDF;19921227;0.0
CDF;19921228;0.0
CDF;19921229;0.0
CDF;19921230;0.0
CDF;19921231;0.0
CDF;19930101;0.0
CDF;19930102;0.0
CDF;19930103;0.0
CDF;19930104;0.0
CDF;19930105;0.0
CDF;19930106;0.0
CDF;19930107;6.7
CDF;19930108;2.5
CDF;19930109;0.0
CDF;19930110;0.0
CDF;19930111;6.6
CDF;19930112;13.9
CDF;19930113;4.9
CDF;19930114;5.3
CDF;19930115;0.0
CDF;19930116;0.0
CDF;19930117;0.0
CDF;19930118;0.0
CDF;19930119;0.6
CDF;19930120;0.0
CDF;19930121;0.0
CDF;19930122;2.1
CDF;19930123;7.1
CDF;19930124;23.5
CDF;19930125;2.4
CDF;19930126;1.4
CDF;19930127;15.7
CDF;19930128;4.1
CDF;19930129;0.0
CDF;19930130;0.0
CDF;19930131;0.0
CDF;19930201;0.0
CDF;19930202;0.0
CDF;19930203;0.0
CDF;19930204;0.0
CDF;19930205;0.0
CDF;19930206;0.0
CDF;19930207;0.0
CDF;19930208;0.0
CDF;19930209;0.0
CDF;19930210;0.0
CDF;19930211;0.0
CDF;19930212;0.0
CDF;19930213;0.0
CDF;19930214;0.0
CDF;19930215;0.0
CDF;19930216;0.0
CDF;19930217;2.0
CDF;19930218;0.0
CDF;19930219;8.1
CDF;19930220;2.3
CDF;19930221;12.8
CDF;19930222;4.5
CDF;19930223;0.0
CDF;19930224;0.0
CDF;19930225;0.0
CDF;19930226;0.0
CDF;19930227;0.1
CDF;19930228;0.0
CDF;19930301;0.0
CDF;19930302;0.0
CDF;19930303;1.4
CDF;19930304;0.0
CDF;19930305;0.0
CDF;19930306;0.0
CDF;19930307;0.0
CDF;19930308;0.0
CDF;19930309;0.0
CDF;19930310;0.0
CDF;19930311;0.0
CDF;19930312;0.0
CDF;19930313;0.0
CDF;19930314;0.0
CDF;19930315;0.0
CDF;19930316;0.0
CDF;19930317;0.0
CDF;19930318;0.0
CDF;19930319;0.0
CDF;19930320;0.0
CDF;19930321;7.0
CDF;19930322;8.1
CDF;19930323;4.0
CDF;19930324;1.3
CDF;19930325;0.0
CDF;19930326;0.7
CDF;19930327;0.0
CDF;19930328;0.0
CDF;19930329;0.0
CDF;19930330;0.0
CDF;19930331;0.0
CDF;19930401;12.3
CDF;19930402;6.9
CDF;19930403;0.0
CDF;19930404;3.4
CDF;19930405;20.2
CDF;19930406;24.8
CDF;19930407;21.5
CDF;19930408;0.5
CDF;19930409;4.1
CDF;19930410;6.8
CDF;19930411;12.3
CDF;19930412;0.2
CDF;19930413;3.9
CDF;19930414;0.9
CDF;19930415;0.1
CDF;19930416;1.5
CDF;19930417;0.0
CDF;19930418;0.0
CDF;19930419;0.0
CDF;19930420;0.0
CDF;19930421;0.0
CDF;19930422;0.0
CDF;19930423;0.0
CDF;19930424;0.0
CDF;19930425;0.0
CDF;19930426;0.0
CDF;19930427;0.0
CDF;19930428;0.0
CDF;19930429;0.0
CDF;19930430;0.6
CDF;19930501;10.7
CDF;19930502;21.3
CDF;19930503;0.6
CDF;19930504;0.0
CDF;19930505;0.0
CDF;19930506;0.0
CDF;19930507;0.0
CDF;19930508;0.6
CDF;19930509;11.2
CDF;19930510;0.0
CDF;19930511;7.0
CDF;19930512;5.2
CDF;19930513;0.7
CDF;19930514;0.2
CDF;19930515;3.8
CDF;19930516;0.0
CDF;19930517;0.0
CDF;19930518;7.1
CDF;19930519;0.1
CDF;19930520;17.5
CDF;19930521;0.2
CDF;19930522;0.0
CDF;19930523;0.0
CDF;19930524;0.0
CDF;19930525;0.0
CDF;19930526;5.1
CDF;19930527;2.2
CDF;19930528;3.9
CDF;19930529;0.0
CDF;19930530;2.9
CDF;19930531;0.0
CDF;19930601;0.0
CDF;19930602;14.4
CDF;19930603;4.5
CDF;19930604;0.0
CDF;19930605;2.4
CDF;19930606;0.0
CDF;19930607;0.0
CDF;19930608;0.0
CDF;19930609;11.3
CDF;19930610;4.2
CDF;19930611;15.7
CDF;19930612;2.2
CDF;19930613;14.2
CDF;19930614;4.8
CDF;19930615;1.7
CDF;19930616;0.6
CDF;19930617;7.6
CDF;19930618;0.0
CDF;19930619;4.4
CDF;19930620;14.0
CDF;19930621;34.4
CDF;19930622;4.4
CDF;19930623;4.1
CDF;19930624;0.0
CDF;19930625;0.0
CDF;19930626;0.0
CDF;19930627;0.0
CDF;19930628;0.0
CDF;19930629;1.9
CDF;19930630;0.4
CDF;19930701;4.8
CDF;19930702;0.0
CDF;19930703;0.0
CDF;19930704;0.0
CDF;19930705;16.1
CDF;19930706;0.0
CDF;19930707;0.0
CDF;19930708;0.0
CDF;19930709;3.2
CDF;19930710;19.2
CDF;19930711;14.2
CDF;19930712;7.4
CDF;19930713;0.8
CDF;19930714;2.7
CDF;19930715;5.8
CDF;19930716;0.0
CDF;19930717;2.1
CDF;19930718;0.0
CDF;19930719;2.1
CDF;19930720;3.9
CDF;19930721;22.7
CDF;19930722;0.0
CDF;19930723;0.0
CDF;19930724;0.6
CDF;19930725;8.7
CDF;19930726;0.0
CDF;19930727;0.6
CDF;19930728;0.2
CDF;19930729;0.0
CDF;19930730;9.9
CDF;19930731;2.0
CDF;19930801;0.0
CDF;19930802;0.0
CDF;19930803;1.3
CDF;19930804;11.1
CDF;19930805;5.8
CDF;19930806;0.0
CDF;19930807;0.0
CDF;19930808;3.4
CDF;19930809;0.7
CDF;19930810;11.3
CDF;19930811;0.0
CDF;19930812;0.0
CDF;19930813;0.0
CDF;19930814;8.6
CDF;19930815;0.9
CDF;19930816;0.0
CDF;19930817;0.0
CDF;19930818;0.0
CDF;19930819;0.0
CDF;19930820;0.0
CDF;19930821;0.0
CDF;19930822;22.1
CDF;19930823;43.5
CDF;19930824;3.2
CDF;19930825;2.5
CDF;19930826;2.5
CDF;19930827;45.8
CDF;19930828;0.1
CDF;19930829;0.0
CDF;19930830;0.0
CDF;19930831;0.0
CDF;19930901;0.0
CDF;19930902;0.0
CDF;19930903;6.2
CDF;19930904;0.5
CDF;19930905;0.0
CDF;19930906;0.0
CDF;19930907;13.9
CDF;19930908;24.2
CDF;19930909;29.3
CDF;19930910;16.1
CDF;19930911;3.2
CDF;19930912;9.9
CDF;19930913;44.8
CDF;19930914;0.4
CDF;19930915;11.7
CDF;19930916;2.1
CDF;19930917;0.0
CDF;19930918;0.0
CDF;19930919;0.0
CDF;19930920;0.0
CDF;19930921;0.0
CDF;19930922;0.4
CDF;19930923;1.6
CDF;19930924;2.7
CDF;19930925;16.0
CDF;19930926;0.8
CDF;19930927;23.6
CDF;19930928;19.7
CDF;19930929;0.0
CDF;19930930;12.4
CDF;19931001;9.0
CDF;19931002;11.3
CDF;19931003;4.6
CDF;19931004;12.5
CDF;19931005;19.7
CDF;19931006;19.8
CDF;19931007;14.8
CDF;19931008;22.8
CDF;19931009;0.1
CDF;19931010;0.0
CDF;19931011;0.0
CDF;19931012;33.2
CDF;19931013;13.5
CDF;19931014;0.7
CDF;19931015;0.6
CDF;19931016;18.6
CDF;19931017;5.5
CDF;19931018;0.7
CDF;19931019;0.0
CDF;19931020;0.1
CDF;19931021;3.0
CDF;19931022;2.3
CDF;19931023;1.9
CDF;19931024;0.9
CDF;19931025;0.0
CDF;19931026;0.0
CDF;19931027;0.0
CDF;19931028;0.0
CDF;19931029;0.0
CDF;19931030;0.0
CDF;19931031;0.0
CDF;19931101;0.0
CDF;19931102;0.0
CDF;19931103;0.0
CDF;19931104;0.0
CDF;19931105;0.0
CDF;19931106;0.3
CDF;19931107;0.1
CDF;19931108;0.0
CDF;19931109;0.0
CDF;19931110;0.6
CDF;19931111;9.3
CDF;19931112;0.0
CDF;19931113;0.5
CDF;19931114;11.6
CDF;19931115;10.7
CDF;19931116;0.0
CDF;19931117;0.0
CDF;19931118;0.0
CDF;19931119;0.0
CDF;19931120;0.0
CDF;19931121;0.2
CDF;19931122;0.1
CDF;19931123;1.4
CDF;19931124;0.1
CDF;19931125;0.0
CDF;19931126;0.0
CDF;19931127;0.0
CDF;19931128;0.0
CDF;19931129;0.0
CDF;19931130;0.8
CDF;19931201;0.8
CDF;19931202;0.0
CDF;19931203;0.0
CDF;19931204;2.5
CDF;19931205;0.6
CDF;19931206;1.5
CDF;19931207;5.5
CDF;19931208;7.0
CDF;19931209;3.2
CDF;19931210;16.1
CDF;19931211;4.7
CDF;19931212;0.6
CDF;19931213;5.8
CDF;19931214;0.3
CDF;19931215;7.2
CDF;19931216;12.2
CDF;19931217;13.2
CDF;19931218;0.0
CDF;19931219;33.9
CDF;19931220;11.0
CDF;19931221;6.2
CDF;19931222;7.4
CDF;19931223;6.5
CDF;19931224;16.6
CDF;19931225;6.6
CDF;19931226;0.2
CDF;19931227;2.0
CDF;19931228;0.3
CDF;19931229;8.3
CDF;19931230;4.3
CDF;19931231;27.3
CDF;19940101;6.8
CDF;19940102;17.9
CDF;19940103;10.7
CDF;19940104;14.8
CDF;19940105;3.7
CDF;19940106;5.7
CDF;19940107;3.3
CDF;19940108;0.0
CDF;19940109;0.0
CDF;19940110;0.7
CDF;19940111;2.9
CDF;19940112;0.5
CDF;19940113;15.8
CDF;19940114;9.5
CDF;19940115;0.0
CDF;19940116;4.6
CDF;19940117;2.3
CDF;19940118;0.0
CDF;19940119;0.0
CDF;19940120;0.0
CDF;19940121;0.0
CDF;19940122;0.0
CDF;19940123;12.8
CDF;19940124;30.0
CDF;19940125;50.9
CDF;19940126;8.8
CDF;19940127;14.4
CDF;19940128;3.0
CDF;19940129;0.0
CDF;19940130;0.0
CDF;19940131;0.1
CDF;19940201;0.0
CDF;19940202;0.3
CDF;19940203;0.5
CDF;19940204;0.0
CDF;19940205;9.9
CDF;19940206;5.7
CDF;19940207;1.6
CDF;19940208;4.2
CDF;19940209;3.8
CDF;19940210;7.5
CDF;19940211;1.1
CDF;19940212;0.0
CDF;19940213;0.1
CDF;19940214;1.2
CDF;19940215;0.0
CDF;19940216;0.0
CDF;19940217;0.0
CDF;19940218;0.0
CDF;19940219;0.0
CDF;19940220;13.5
CDF;19940221;0.7
CDF;19940222;0.5
CDF;19940223;3.2
CDF;19940224;13.1
CDF;19940225;1.3
CDF;19940226;0.0
CDF;19940227;7.2
CDF;19940228;2.0
CDF;19940301;8.6
CDF;19940302;9.2
CDF;19940303;10.8
CDF;19940304;0.0
CDF;19940305;1.5
CDF;19940306;3.9
CDF;19940307;0.0
CDF;19940308;0.3
CDF;19940309;0.0
CDF;19940310;0.1
CDF;19940311;0.0
CDF;19940312;3.5
CDF;19940313;13.3
CDF;19940314;0.0
CDF;19940315;7.7
CDF;19940316;2.7
CDF;19940317;5.8
CDF;19940318;0.0
CDF;19940319;7.5
CDF;19940320;13.5
CDF;19940321;1.3
CDF;19940322;0.0
CDF;19940323;0.0
CDF;19940324;0.0
CDF;19940325;25.9
CDF;19940326;3.9
CDF;19940327;0.0
CDF;19940328;0.0
CDF;19940329;0.0
CDF;19940330;0.0
CDF;19940331;0.5
CDF;19940401;25.5
CDF;19940402;6.2
CDF;19940403;0.7
CDF;19940404;14.9
CDF;19940405;7.9
CDF;19940406;3.7
CDF;19940407;10.1
CDF;19940408;5.0
CDF;19940409;10.6
CDF;19940410;0.4
CDF;19940411;5.1
CDF;19940412;19.4
CDF;19940413;2.6
CDF;19940414;2.1
CDF;19940415;0.0
CDF;19940416;0.6
CDF;19940417;4.5
CDF;19940418;0.0
CDF;19940419;0.3
CDF;19940420;2.9
CDF;19940421;1.8
CDF;19940422;0.0
CDF;19940423;1.7
CDF;19940424;16.0
CDF;19940425;24.9
CDF;19940426;0.0
CDF;19940427;1.7
CDF;19940428;0.0
CDF;19940429;0.0
CDF;19940430;0.0
CDF;19940501;0.0
CDF;19940502;0.0
CDF;19940503;4.3
CDF;19940504;9.7
CDF;19940505;2.1
CDF;19940506;0.5
CDF;19940507;0.0
CDF;19940508;27.5
CDF;19940509;6.1
CDF;19940510;0.0
CDF;19940511;7.6
CDF;19940512;10.6
CDF;19940513;0.4
CDF;19940514;0.0
CDF;19940515;0.0
CDF;19940516;3.0
CDF;19940517;11.7
CDF;19940518;44.4
CDF;19940519;7.0
CDF;19940520;6.7
CDF;19940521;17.0
CDF;19940522;0.2
CDF;19940523;0.1
CDF;19940524;8.1
CDF;19940525;0.0
CDF;19940526;13.8
CDF;19940527;1.5
CDF;19940528;6.8
CDF;19940529;0.0
CDF;19940530;2.6
CDF;19940531;0.0
CDF;19940601;0.0
CDF;19940602;10.2
CDF;19940603;10.8
CDF;19940604;19.7
CDF;19940605;3.0
CDF;19940606;1.3
CDF;19940607;0.0
CDF;19940608;16.6
CDF;19940609;0.0
CDF;19940610;3.5
CDF;19940611;1.2
CDF;19940612;0.0
CDF;19940613;0.0
CDF;19940614;0.0
CDF;19940615;0.0
CDF;19940616;0.0
CDF;19940617;0.0
CDF;19940618;0.0
CDF;19940619;18.3
CDF;19940620;0.3
CDF;19940621;0.0
CDF;19940622;0.0
CDF;19940623;0.0
CDF;19940624;2.0
CDF;19940625;0.5
CDF;19940626;0.2
CDF;19940627;1.7
CDF;19940628;0.0
CDF;19940629;0.0
CDF;19940630;0.0
CDF;19940701;0.0
CDF;19940702;0.0
CDF;19940703;0.0
CDF;19940704;33.4
CDF;19940705;0.0
CDF;19940706;1.4
CDF;19940707;0.0
CDF;19940708;7.7
CDF;19940709;0.0
CDF;19940710;0.0
CDF;19940711;0.0
CDF;19940712;0.0
CDF;19940713;0.0
CDF;19940714;12.3
CDF;19940715;0.0
CDF;19940716;0.0
CDF;19940717;1.9
CDF;19940718;3.0
CDF;19940719;12.2
CDF;19940720;0.2
CDF;19940721;0.0
CDF;19940722;0.0
CDF;19940723;0.0
CDF;19940724;0.9
CDF;19940725;0.6
CDF;19940726;18.9
CDF;19940727;0.0
CDF;19940728;24.3
CDF;19940729;5.0
CDF;19940730;4.0
CDF;19940731;0.3
CDF;19940801;6.0
CDF;19940802;0.0
CDF;19940803;0.0
CDF;19940804;0.0
CDF;19940805;0.0
CDF;19940806;0.2
CDF;19940807;24.1
CDF;19940808;0.1
CDF;19940809;0.0
CDF;19940810;1.6
CDF;19940811;4.5
CDF;19940812;0.9
CDF;19940813;1.7
CDF;19940814;0.0
CDF;19940815;0.0
CDF;19940816;0.0
CDF;19940817;13.5
CDF;19940818;1.1
CDF;19940819;0.0
CDF;19940820;0.0
CDF;19940821;0.4
CDF;19940822;0.0
CDF;19940823;7.0
CDF;19940824;0.8
CDF;19940825;0.0
CDF;19940826;2.5
CDF;19940827;0.0
CDF;19940828;0.0
CDF;19940829;0.0
CDF;19940830;0.1
CDF;19940831;20.8
CDF;19940901;3.4
CDF;19940902;2.8
CDF;19940903;0.0
CDF;19940904;0.0
CDF;19940905;0.0
CDF;19940906;0.0
CDF;19940907;21.1
CDF;19940908;24.9
CDF;19940909;3.3
CDF;19940910;3.3
CDF;19940911;6.2
CDF;19940912;40.0
CDF;19940913;2.9
CDF;19940914;7.1
CDF;19940915;31.1
CDF;19940916;7.5
CDF;19940917;2.4
CDF;19940918;7.9
CDF;19940919;0.0
CDF;19940920;6.4
CDF;19940921;0.6
CDF;19940922;0.0
CDF;19940923;0.0
CDF;19940924;3.3
CDF;19940925;0.4
CDF;19940926;17.8
CDF;19940927;0.1
CDF;19940928;0.0
CDF;19940929;0.0
CDF;19940930;0.3
CDF;19941001;2.9
CDF;19941002;2.1
CDF;19941003;28.9
CDF;19941004;0.8
CDF;19941005;0.0
CDF;19941006;0.0
CDF;19941007;0.0
CDF;19941008;0.0
CDF;19941009;0.0
CDF;19941010;0.0
CDF;19941011;0.0
CDF;19941012;0.0
CDF;19941013;0.0
CDF;19941014;0.0
CDF;19941015;0.0
CDF;19941016;0.0
CDF;19941017;0.0
CDF;19941018;0.0
CDF;19941019;0.0
CDF;19941020;0.0
CDF;19941021;0.0
CDF;19941022;21.5
CDF;19941023;7.7
CDF;19941024;4.5
CDF;19941025;11.7
CDF;19941026;13.1
CDF;19941027;2.0
CDF;19941028;9.0
CDF;19941029;6.5
CDF;19941030;1.5
CDF;19941031;4.6
CDF;19941101;3.1
CDF;19941102;0.0
CDF;19941103;0.0
CDF;19941104;0.0
CDF;19941105;0.5
CDF;19941106;1.4
CDF;19941107;0.0
CDF;19941108;0.0
CDF;19941109;12.5
CDF;19941110;2.6
CDF;19941111;3.9
CDF;19941112;0.4
CDF;19941113;0.6
CDF;19941114;0.0
CDF;19941115;6.4
CDF;19941116;0.0
CDF;19941117;0.3
CDF;19941118;17.1
CDF;19941119;4.8
CDF;19941120;0.0
CDF;19941121;0.1
CDF;19941122;0.0
CDF;19941123;0.0
CDF;19941124;0.0
CDF;19941125;0.0
CDF;19941126;0.2
CDF;19941127;0.0
CDF;19941128;0.0
CDF;19941129;0.0
CDF;19941130;0.0
CDF;19941201;0.0
CDF;19941202;0.0
CDF;19941203;0.1
CDF;19941204;3.8
CDF;19941205;20.1
CDF;19941206;0.4
CDF;19941207;5.5
CDF;19941208;3.2
CDF;19941209;41.8
CDF;19941210;2.5
CDF;19941211;0.0
CDF;19941212;0.0
CDF;19941213;0.0
CDF;19941214;2.5
CDF;19941215;0.0
CDF;19941216;0.0
CDF;19941217;0.0
CDF;19941218;2.5
CDF;19941219;1.6
CDF;19941220;4.1
CDF;19941221;3.4
CDF;19941222;2.8
CDF;19941223;0.0
CDF;19941224;0.0
CDF;19941225;0.0
CDF;19941226;5.0
CDF;19941227;24.3
CDF;19941228;14.1
CDF;19941229;22.0
CDF;19941230;20.8
CDF;19941231;5.0
CDF;19950101;7.0
CDF;19950102;13.7
CDF;19950103;4.4
CDF;19950104;0.0
CDF;19950105;0.0
CDF;19950106;0.0
CDF;19950107;0.7
CDF;19950108;2.1
CDF;19950109;5.2
CDF;19950110;44.1
CDF;19950111;8.3
CDF;19950112;8.1
CDF;19950113;0.0
CDF;19950114;0.0
CDF;19950115;0.0
CDF;19950116;0.0
CDF;19950117;0.0
CDF;19950118;16.9
CDF;19950119;1.2
CDF;19950120;9.8
CDF;19950121;10.0
CDF;19950122;7.2
CDF;19950123;24.3
CDF;19950124;17.1
CDF;19950125;37.0
CDF;19950126;15.0
CDF;19950127;4.0
CDF;19950128;9.5
CDF;19950129;16.1
CDF;19950130;18.0
CDF;19950131;0.0
CDF;19950201;0.0
CDF;19950202;1.3
CDF;19950203;0.0
CDF;19950204;3.7
CDF;19950205;0.0
CDF;19950206;0.0
CDF;19950207;0.2
CDF;19950208;11.8
CDF;19950209;12.9
CDF;19950210;4.9
CDF;19950211;4.2
CDF;19950212;2.4
CDF;19950213;12.2
CDF;19950214;1.0
CDF;19950215;18.5
CDF;19950216;11.3
CDF;19950217;21.0
CDF;19950218;5.5
CDF;19950219;0.0
CDF;19950220;0.0
CDF;19950221;7.1
CDF;19950222;0.0
CDF;19950223;1.8
CDF;19950224;39.1
CDF;19950225;24.3
CDF;19950226;1.3
CDF;19950227;0.6
CDF;19950228;0.0
CDF;19950301;0.0
CDF;19950302;0.5
CDF;19950303;5.1
CDF;19950304;0.0
CDF;19950305;8.7
CDF;19950306;10.4
CDF;19950307;0.1
CDF;19950308;5.8
CDF;19950309;0.8
CDF;19950310;0.0
CDF;19950311;0.0
CDF;19950312;0.0
CDF;19950313;0.0
CDF;19950314;0.0
CDF;19950315;6.5
CDF;19950316;0.0
CDF;19950317;20.9
CDF;19950318;30.2
CDF;19950319;34.6
CDF;19950320;2.9
CDF;19950321;0.7
CDF;19950322;0.0
CDF;19950323;0.0
CDF;19950324;0.0
CDF;19950325;2.5
CDF;19950326;18.8
CDF;19950327;30.9
CDF;19950328;18.2
CDF;19950329;5.3
CDF;19950330;0.2
CDF;19950331;3.7
CDF;19950401;6.5
CDF;19950402;0.0
CDF;19950403;0.0
CDF;19950404;0.0
CDF;19950405;0.0
CDF;19950406;0.0
CDF;19950407;0.9
CDF;19950408;0.0
CDF;19950409;0.0
CDF;19950410;0.0
CDF;19950411;0.0
CDF;19950412;2.7
CDF;19950413;0.0
CDF;19950414;0.0
CDF;19950415;3.7
CDF;19950416;2.3
CDF;19950417;0.0
CDF;19950418;0.0
CDF;19950419;13.8
CDF;19950420;0.0
CDF;19950421;0.0
CDF;19950422;0.4
CDF;19950423;0.0
CDF;19950424;0.5
CDF;19950425;3.9
CDF;19950426;14.4
CDF;19950427;3.2
CDF;19950428;0.0
CDF;19950429;8.8
CDF;19950430;0.9
CDF;19950501;0.0
CDF;19950502;0.0
CDF;19950503;0.0
CDF;19950504;0.0
CDF;19950505;0.0
CDF;19950506;0.0
CDF;19950507;0.0
CDF;19950508;2.8
CDF;19950509;0.0
CDF;19950510;0.0
CDF;19950511;2.0
CDF;19950512;28.4
CDF;19950513;22.0
CDF;19950514;0.7
CDF;19950515;3.5
CDF;19950516;12.5
CDF;19950517;7.1
CDF;19950518;16.4
CDF;19950519;0.4
CDF;19950520;0.1
CDF;19950521;0.0
CDF;19950522;0.0
CDF;19950523;0.0
CDF;19950524;0.0
CDF;19950525;21.5
CDF;19950526;21.0
CDF;19950527;0.3
CDF;19950528;0.0
CDF;19950529;12.2
CDF;19950530;26.4
CDF;19950531;20.1
CDF;19950601;5.1
CDF;19950602;0.0
CDF;19950603;6.7
CDF;19950604;2.5
CDF;19950605;7.4
CDF;19950606;0.0
CDF;19950607;0.0
CDF;19950608;9.7
CDF;19950609;0.0
CDF;19950610;1.1
CDF;19950611;3.4
CDF;19950612;3.3
CDF;19950613;1.7
CDF;19950614;1.3
CDF;19950615;0.0
CDF;19950616;0.0
CDF;19950617;1.9
CDF;19950618;0.5
CDF;19950619;0.0
CDF;19950620;21.9
CDF;19950621;0.1
CDF;19950622;0.0
CDF;19950623;0.0
CDF;19950624;1.1
CDF;19950625;0.0
CDF;19950626;0.0
CDF;19950627;0.0
CDF;19950628;0.0
CDF;19950629;0.0
CDF;19950630;0.0
CDF;19950701;10.9
CDF;19950702;29.5
CDF;19950703;11.7
CDF;19950704;0.0
CDF;19950705;0.0
CDF;19950706;0.0
CDF;19950707;0.0
CDF;19950708;0.0
CDF;19950709;0.0
CDF;19950710;11.7
CDF;19950711;9.0
CDF;19950712;7.4
CDF;19950713;3.9
CDF;19950714;4.4
CDF;19950715;8.2
CDF;19950716;13.0
CDF;19950717;0.0
CDF;19950718;0.0
CDF;19950719;0.0
CDF;19950720;0.0
CDF;19950721;0.0
CDF;19950722;1.6
CDF;19950723;0.0
CDF;19950724;0.0
CDF;19950725;0.0
CDF;19950726;2.8
CDF;19950727;0.2
CDF;19950728;0.0
CDF;19950729;0.0
CDF;19950730;16.6
CDF;19950731;0.3
CDF;19950801;0.0
CDF;19950802;0.0
CDF;19950803;0.0
CDF;19950804;0.0
CDF;19950805;0.0
CDF;19950806;1.5
CDF;19950807;2.9
CDF;19950808;50.0
CDF;19950809;0.0
CDF;19950810;1.1
CDF;19950811;3.5
CDF;19950812;12.9
CDF;19950813;0.1
CDF;19950814;4.2
CDF;19950815;0.0
CDF;19950816;0.0
CDF;19950817;0.0
CDF;19950818;0.0
CDF;19950819;0.0
CDF;19950820;0.5
CDF;19950821;0.0
CDF;19950822;0.7
CDF;19950823;1.2
CDF;19950824;2.2
CDF;19950825;7.4
CDF;19950826;0.1
CDF;19950827;27.4
CDF;19950828;18.3
CDF;19950829;7.4
CDF;19950830;0.0
CDF;19950831;0.0
CDF;19950901;0.0
CDF;19950902;0.0
CDF;19950903;19.5
CDF;19950904;4.6
CDF;19950905;0.0
CDF;19950906;0.0
CDF;19950907;24.8
CDF;19950908;7.0
CDF;19950909;1.1
CDF;19950910;1.2
CDF;19950911;0.5
CDF;19950912;26.8
CDF;19950913;26.3
CDF;19950914;2.5
CDF;19950915;1.3
CDF;19950916;0.6
CDF;19950917;0.0
CDF;19950918;0.0
CDF;19950919;9.0
CDF;19950920;7.8
CDF;19950921;0.0
CDF;19950922;0.0
CDF;19950923;0.0
CDF;19950924;7.5
CDF;19950925;1.3
CDF;19950926;0.0
CDF;19950927;22.1
CDF;19950928;0.5
CDF;19950929;0.0
CDF;19950930;0.0
CDF;19951001;0.2
CDF;19951002;0.5
CDF;19951003;1.3
CDF;19951004;0.1
CDF;19951005;7.4
CDF;19951006;0.0
CDF;19951007;0.0
CDF;19951008;0.0
CDF;19951009;0.0
CDF;19951010;0.0
CDF;19951011;0.0
CDF;19951012;0.0
CDF;19951013;0.0
CDF;19951014;0.0
CDF;19951015;0.0
CDF;19951016;0.0
CDF;19951017;0.0
CDF;19951018;0.0
CDF;19951019;0.1
CDF;19951020;0.0
CDF;19951021;0.0
CDF;19951022;0.0
CDF;19951023;0.0
CDF;19951024;0.0
CDF;19951025;0.3
CDF;19951026;0.0
CDF;19951027;5.1
CDF;19951028;1.4
CDF;19951029;3.9
CDF;19951030;2.0
CDF;19951031;0.0
CDF;19951101;8.5
CDF;19951102;1.2
CDF;19951103;6.9
CDF;19951104;0.0
CDF;19951105;0.0
